"first","second","Freq"
"darkness","avoid",1
"darkness","beneath",1
"darkness","in",1
"darkness","jonah",1
"darkness","of",6
"darkness","where",1
"darkroom","and",1
"darling","daughters",1
"darn","a",1
"darn","amazing",1
"darn","cat",1
"darn","clever",1
"darn","cute",1
"darn","it",3
"darn","you",1
"darren","history",1
"darren","then",1
"darryl","purview",1
"dart","evader",2
"darth","where",1
"darvon","my",1
"darwin","is",1
"darwin","talks",1
"darwin","that",1
"darwinian","orthodoxy",1
"darwinism","were",1
"dash","for",2
"dash","of",2
"dash","with",1
"dashed","off",2
"dashed","so",1
"dashiki","a",1
"dashiki","about",1
"dashiki","meets",1
"dashing","into",1
"data","and",7
"data","before",1
"data","bits",1
"data","collection",1
"data","dictionary",1
"data","different",1
"data","do",1
"data","etc",1
"data","fiddling",1
"data","for",3
"data","from",1
"data","is",8
"data","kingdom",1
"data","librarian",1
"data","often",1
"data","on",4
"data","ran",1
"data","related",1
"data","servers",1
"data","that",2
"data","tuesday",1
"data","use",2
"data","used",1
"database","classes",1
"database","which",1
"databases","and",1
"databases","company",1
"databases","do",1
"date","and",6
"date","as",2
"date","but",4
"date","by",1
"date","caramel",1
"date","cleaned",1
"date","energy",2
"date","for",3
"date","from",2
"date","heaved",1
"date","in",7
"date","is",5
"date","it",1
"date","its",1
"date","not",1
"date","of",7
"date","on",1
"date","or",3
"date","people",1
"date","someone",1
"date","tea",1
"date","the",4
"date","to",1
"date","was",1
"date","when",2
"date","with",10
"dated","but",1
"dated","that",1
"dates","added",1
"dates","and",1
"dates","for",1
"dates","from",1
"dates","i",1
"dates","including",1
"dates","into",1
"dates","of",1
"dates","single",1
"dating","again",1
"dating","club",1
"dating","different",1
"dating","from",3
"dating","i",1
"dating","to",1
"dative","ed",1
"daubed","slogans",1
"daughter","after",2
"daughter","and",8
"daughter","angels",1
"daughter","are",1
"daughter","aura",4
"daughter","but",3
"daughter","committed",2
"daughter","decide",1
"daughter","enchanted",1
"daughter","escape",1
"daughter","even",1
"daughter","finding",1
"daughter","for",1
"daughter","from",2
"daughter","had",3
"daughter","has",2
"daughter","he",1
"daughter","help",1
"daughter","if",1
"daughter","in",4
"daughter","is",10
"daughter","just",1
"daughter","katherine",1
"daughter","likes",1
"daughter","of",8
"daughter","often",1
"daughter","out",1
"daughter","resulting",1
"daughter","saran",1
"daughter","she",2
"daughter","so",2
"daughter","started",1
"daughter","the",2
"daughter","was",5
"daughter","years",1
"daughters","aged",1
"daughters","enjoyed",1
"daughters","in",1
"daughters","is",2
"daughters","of",1
"daughters","participate",1
"daughters","room",1
"daughters","were",2
"daughters","when",1
"daumier","pequot",2
"daunting","if",1
"daunting","list",1
"daunting","task",1
"daunting","to",2
"dave","cordon",1
"dave","intimately",1
"dave","products",1
"davenport","was",1
"davidson","yahoo",1
"davies","street",1
"davis","and",3
"davis","card",1
"davis","conducting",1
"davis","fallen",1
"davis","has",2
"davis","is",3
"davis","librarians",1
"dawdle","the",1
"dawdler","lane",1
"dawkins","key",1
"dawn","after",1
"dawn","darkness",1
"dawn","guns",1
"dawn","i",1
"dawn","initiative",1
"dawn","is",1
"dawn","jean",1
"dawn","of",1
"dawn","on",1
"dawn","said",1
"dawn","showed",1
"dawn","to",1
"dawned","bright",1
"dawns","or",1
"day","a",12
"day","above",1
"day","according",3
"day","accumulation",1
"day","activity",1
"day","affairs",1
"day","after",24
"day","ahead",3
"day","alive",1
"day","alternates",1
"day","and",60
"day","another",5
"day","any",1
"day","anything",1
"day","as",13
"day","asked",1
"day","assignment",1
"day","at",33
"day","back",2
"day","barely",1
"day","basis",1
"day","be",2
"day","because",2
"day","before",11
"day","being",2
"day","bread",1
"day","bright",1
"day","bringing",1
"day","but",15
"day","by",5
"day","came",1
"day","cards",1
"day","challenge",2
"day","characters",1
"day","check",1
"day","coming",1
"day","commemorates",1
"day","could",2
"day","cream",1
"day","date",2
"day","dawned",1
"day","dinner",4
"day","doeskin",1
"day","dories",1
"day","drama",1
"day","drinking",2
"day","each",1
"day","ended",1
"day","ends",1
"day","erotica",1
"day","even",5
"day","evening",1
"day","event",1
"day","events",1
"day","every",4
"day","everyday",2
"day","excluding",1
"day","feel",1
"day","for",36
"day","forecast",1
"day","four",1
"day","from",6
"day","go",2
"day","he",7
"day","helped",1
"day","her",2
"day","hes",1
"day","hilton",1
"day","holding",1
"day","hones",1
"day","hoping",1
"day","however",1
"day","i",49
"day","if",8
"day","in",57
"day","indeed",2
"day","intending",1
"day","is",34
"day","it",8
"day","items",1
"day","job",5
"day","just",2
"day","last",3
"day","late",1
"day","later",1
"day","life",3
"day","light",1
"day","little",1
"day","lives",2
"day","long",5
"day","looking",1
"day","make",2
"day","may",1
"day","might",1
"day","month",1
"day","more",2
"day","most",1
"day","my",3
"day","new",3
"day","of",96
"day","off",8
"day","on",11
"day","one",6
"day","only",1
"day","opening",1
"day","or",16
"day","our",1
"day","out",2
"day","over",1
"day","page",1
"day","parade",2
"day","perusing",1
"day","pop",1
"day","present",1
"day","progressives",1
"day","prophets",1
"day","provide",1
"day","punctuated",1
"day","relaxing",1
"day","sale",2
"day","sealed",1
"day","security",1
"day","seem",1
"day","she",11
"day","shipping",1
"day","shocking",1
"day","show",1
"day","sieve",1
"day","smooth",1
"day","so",9
"day","sometimes",2
"day","started",3
"day","starts",1
"day","still",2
"day","striving",1
"day","suit",1
"day","sun",1
"day","tasting",1
"day","that",15
"day","the",16
"day","their",2
"day","then",2
"day","there",1
"day","they",4
"day","things",2
"day","this",4
"day","time",2
"day","to",79
"day","today",13
"day","together",2
"day","too",4
"day","trifle",1
"day","trying",3
"day","tuesday",1
"day","two",8
"day","until",6
"day","usually",1
"day","walk",1
"day","want",1
"day","war",2
"day","was",12
"day","we",19
"day","went",1
"day","were",2
"day","when",18
"day","where",4
"day","whether",2
"day","while",4
"day","will",11
"day","with",15
"day","without",4
"day","would",3
"day","wouldst",1
"day","wow",1
"day","yesterday",1
"day","yogis",1
"day","you",12
"dayan","calendar",1
"dayan","pyramids",1
"dayan","villages",2
"daycare","for",2
"daycare","i",2
"daycare","that",1
"daycare","was",1
"daydreaming","about",1
"daylight","anticipating",1
"daylight","left",1
"daylight","light",1
"daylight","time",1
"days","a",7
"days","about",1
"days","after",28
"days","ago",19
"days","ahead",4
"days","and",20
"days","are",10
"days","at",5
"days","back",1
"days","bad",1
"days","because",2
"days","bus",1
"days","but",4
"days","celebrations",1
"days","cleaning",1
"days","club",1
"days","do",2
"days","early",1
"days","eating",1
"days","events",1
"days","every",1
"days","everyone",1
"days","feet",1
"days","following",1
"days","for",7
"days","from",3
"days","hasn't",1
"days","he",5
"days","here",1
"days","how",1
"days","i",18
"days","if",2
"days","in",19
"days","instead",1
"days","is",8
"days","it",2
"days","its",1
"days","just",1
"days","later",19
"days","left",6
"days","like",2
"days","long",1
"days","looking",1
"days","menu",1
"days","move",1
"days","need",1
"days","night",2
"days","not",2
"days","o",1
"days","of",39
"days","off",7
"days","old",2
"days","on",3
"days","or",8
"days","over",1
"days","pace",1
"days","pass",2
"days","prior",2
"days","queen",1
"days","reminds",1
"days","salami",1
"days","seem",1
"days","so",3
"days","some",1
"days","than",2
"days","that",4
"days","the",8
"days","their",2
"days","to",21
"days","unbearable",1
"days","until",10
"days","up",1
"days","very",1
"days","waiting",1
"days","we",2
"days","well",1
"days","were",1
"days","when",8
"days","where",5
"days","with",3
"days","without",1
"days","wondering",1
"days","work",3
"days","worth",2
"days","your",1
"daytime","stress",1
"dayton","oh",1
"daze","etand",1
"daze","he",1
"dazed","look",1
"dazzlers","drag",1
"dazzling","array",1
"dazzling","dose",1
"dazzling","future",1
"db","decrease",1
"db","friends",3
"db","is",3
"db","rows",1
"db","these",1
"db","what",1
"db","with",1
"dbl","are",1
"dd","and",1
"dd","blu",2
"dd","box",1
"dd","dd",1
"dd","for",2
"dd","quality",1
"dd","the",1
"dd","which",1
"ddot","has",1
"dds","also",1
"dds","offered",1
"deadliest","margarita",1
"deadline","a",1
"deadline","can",1
"deadline","for",4
"deadline","is",1
"deadline","so",1
"deadlines","and",1
"deadlocks","and",1
"deadly","by",1
"deadly","of",1
"deadly","premonition",1
"deadly","strafing",1
"deadly","stretch",1
"deaf","are",1
"deaf","ears",1
"deaf","he",1
"deaf","just",1
"deal","about",2
"deal","bangalore",1
"deal","damage",1
"deal","for",8
"deal","here",1
"deal","in",4
"deal","it",2
"deal","more",1
"deal","now",1
"deal","of",14
"deal","on",3
"deal","out",2
"deal","over",2
"deal","pulp",1
"deal","shorter",1
"deal","spending",1
"deal","that",5
"deal","to",6
"deal","will",3
"deal","with",61
"deal","work",1
"deal","yen",1
"dealing","she",1
"dealing","with",23
"dealings","with",3
"deals","on",2
"deals","promises",1
"deals","with",6
"dealt","him",1
"dealt","with",6
"dean","bobby",1
"dean","halon",1
"dean","mcdowell",1
"dean","of",5
"dean","or",1
"dean","says",1
"dean","squalls",1
"dean","the",1
"deand","jab",1
"deann","hairless",1
"dear","arjuna",1
"dear","born",3
"dear","bunnies",1
"dear","but",1
"dear","daughter",1
"dear","dine",1
"dear","erika",1
"dear","father",1
"dear","friend",5
"dear","future",1
"dear","heavenly",1
"dear","hoe",1
"dear","humble",1
"dear","lady",1
"dear","lord",1
"dear","memories",1
"dear","nine",1
"dear","old",1
"dear","ones",1
"dear","prophet",1
"dear","reader",1
"dear","readers",2
"dear","sweet",2
"dear","undergrads",1
"dearer","was",1
"dearly","beloved",1
"dearly","but",1
"dearly","love",1
"dearth","of",1
"deary","to",1
"deathly","hallows",3
"deathly","ill",2
"deaths","and",2
"deaths","in",2
"deaths","of",4
"deaths","than",1
"deb","bi",1
"deb","he",2
"deb","one",1
"deb","or",1
"deb","series",1
"deb","th",2
"debate","about",4
"debate","and",2
"debate","as",1
"debate","class",1
"debate","had",2
"debate","in",2
"debate","on",4
"debate","or",1
"debate","that",2
"debate","the",3
"debate","was",1
"debate","why",1
"debated","posting",1
"debated","the",1
"debated","what",1
"debated","whats",1
"debates","chaired",1
"debates","did",1
"debates","networking",1
"debating","community",1
"debating","on",2
"debating","the",2
"debbie","harry",1
"debbie","reynolds",2
"debbie","walker",1
"debit","card",5
"debonair","slapped",1
"debora","the",1
"deborah","in",1
"deborah","is",1
"deborah","marrow",1
"debriefed","on",1
"debris","to",1
"debris","trail",1
"debt","and",6
"debt","card",1
"debt","ceiling",7
"debt","collectors",2
"debt","fixing",1
"debt","free",1
"debt","in",3
"debt","is",3
"debt","of",2
"debt","said",1
"debt","talks",1
"debts","for",1
"debunk","the",1
"debussy","and",1
"debut","a",1
"debut","album",4
"debut","at",1
"debut","next",1
"debut","novel",2
"debut","on",1
"debut","single",1
"debut","that",1
"debuts","as",1
"decade","but",1
"decade","of",2
"decade","one",1
"decade","pics",1
"decade","pilgrimage",1
"decade","puma",1
"decade","that",1
"decade","there",1
"decadence","degradation",1
"decadent","pigments",1
"decades","ago",6
"decades","and",4
"decades","as",3
"decades","before",1
"decades","exacerbating",1
"decades","fighting",1
"decades","has",1
"decades","have",2
"decades","later",1
"decades","of",3
"decades","since",1
"decades","they",1
"decades","to",3
"decagons","soil",1
"decalogue","violates",1
"decamped","to",1
"decapitate","a",1
"decay","etsaying",1
"decay","mix",1
"deceased","communicate",1
"deceased","my",1
"deceased","persons",1
"deceased","twin",1
"deceased","writers",1
"deceleration","from",1
"december","and",3
"december","are",1
"december","from",1
"december","is",1
"december","page",1
"december","so",2
"december","th",2
"decency","and",1
"decent","and",1
"decent","considering",1
"decent","family",1
"decent","food",1
"decent","frosts",1
"decent","girl",1
"decent","image",1
"decent","institution",1
"decent","into",1
"decent","jobs",1
"decent","man",2
"decent","martini",1
"decent","match",1
"decent","or",1
"decent","people",1
"decent","performance",1
"decent","person",1
"decent","product",1
"decent","publiservices",1
"decent","quality",1
"decent","results",1
"decent","roster",1
"decent","vocabulary",1
"deception","system",1
"deceptions","and",1
"deceptive","version",1
"decide","a",1
"decide","and",1
"decide","between",1
"decide","for",1
"decide","if",4
"decide","not",1
"decide","on",8
"decide","our",1
"decide","the",4
"decide","to",18
"decide","upon",1
"decide","were",1
"decide","what",4
"decide","whether",8
"decide","which",4
"decide","who",3
"decide","you're",1
"decided","a",1
"decided","by",1
"decided","he",1
"decided","i",4
"decided","if",1
"decided","is",1
"decided","it",5
"decided","something",1
"decided","that",13
"decided","the",3
"decided","they",2
"decided","to",92
"decided","upon",1
"decided","was",1
"decided","we",2
"decided","where",1
"decided","you",1
"decidedly","fast",1
"decidedly","unpredictable",1
"decides","that",1
"decides","to",6
"deciding","factor",1
"deciding","on",1
"deciding","to",5
"deciding","what",4
"deciding","which",1
"decimate","entire",1
"decimated","losing",1
"decipher","each",1
"decision","and",7
"decision","as",2
"decision","but",2
"decision","by",2
"decision","decades",1
"decision","fees",1
"decision","flies",1
"decision","however",1
"decision","i",3
"decision","if",1
"decision","in",7
"decision","makers",2
"decision","making",12
"decision","not",1
"decision","of",3
"decision","opposed",1
"decision","paras",1
"decision","taken",1
"decision","that",4
"decision","to",27
"decision","upon",1
"decision","working",1
"decisions","are",1
"decisions","but",1
"decisions","consult",1
"decisions","easily",1
"decisions","either",1
"decisions","have",2
"decisions","i",1
"decisions","issued",1
"decisions","like",1
"decisions","or",1
"decisions","ponder",1
"decisions","simply",1
"decisions","that",4
"decisions","to",1
"decisions","we",1
"decisions","were",3
"decisions","which",2
"decisions","you",1
"decisive","couple",1
"decisive","day",1
"decisive","person",1
"deck","but",1
"deck","for",1
"deck","ready",1
"deck","really",1
"deck","that",1
"deck","turning",1
"deckhands","i",1
"deckle","rems",1
"decks","actually",1
"decks","at",1
"declaration","and",1
"declaration","of",4
"declare","that",1
"declare","war",1
"declared","apostate",1
"declared","bellow",1
"declared","class",1
"declared","me",1
"declared","war",1
"declared","your",1
"declaring","texas",1
"declaring","that",1
"decline","as",1
"decline","in",8
"decline","push",1
"decline","was",2
"declined","and",1
"declined","to",22
"declines","yet",1
"declining","budgets",1
"declining","standards",1
"decode","any",1
"decoder","leader",1
"decomposed","the",1
"deconstruction","component",1
"decor","i",1
"decor","lately",1
"decor","quizzing",1
"decorate","some",1
"decorate","with",1
"decorated","for",2
"decorating","advice",1
"decorating","contest",1
"decorating","his",1
"decorating","my",1
"decorating","the",1
"decorating","theme",1
"decoration","ideas",1
"decoration","that",1
"decoration","was",2
"decorations","are",3
"decorations","of",1
"decorative","added",1
"decorative","display",1
"decorative","pillows",1
"decorators","i",1
"decoupaged","natural",1
"decoy","jewelry",1
"decoy","sleekness",1
"decrease","as",1
"decrease","significantly",1
"decrease","the",1
"decreases","in",1
"decree","until",1
"decreed","that",2
"dedicate","a",2
"dedicate","to",1
"dedicated","and",1
"dedicated","by",1
"dedicated","premises",1
"dedicated","team",1
"dedicated","to",21
"dedicates","an",1
"dedication","ceremony",1
"dedication","on",1
"deductible","and",1
"deduction","for",1
"deeds","and",1
"deeds","are",1
"deeds","dint",1
"deeds","thoughts",1
"deemed","basically",1
"deemed","extraordinary",1
"deemed","it",2
